rs20_min,volume_ratio_min,max_extension,max_hold_days,exception_target_weight,stop_loss,repair_rs10_min,breadth_min,breadth_count_min,max_atr_pct,min_close_location,final_value,total_return,cagr,max_drawdown,volatility,sharpe,sortino,trade_count,win_rate,average_win,average_loss,profit_factor,exception_trade_count,exception_win_rate,exception_average_return,exposure,turnover,costs,quality_score
0.03,1.0,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6488.346083683037,0.08139101394717296,0.039983238704566215,-0.06409803007239978,0.05814205230272198,0.7046068600465609,0.788171326445302,47,0.3829787234042553,0.17192299535860972,-0.06847327175157424,1.5588900403348644,0,,,0.07482991656480005,6.893667926436362,135.36263126733314,0.07254384584323519
0.08,1.5,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6338.79742268303,0.05646623711383847,0.027903521622232086,-0.04735793327272364,0.04122406814866314,0.6895086958535019,0.6612981767764983,27,0.48148148148148145,0.15262637668670798,-0.07871872655687687,1.7312366502886904,3,0.3333333333333333,0.07269624655651505,0.05517078968330354,3.760043736740067,76.56067777854086,0.07224949864529454
0.05,1.5,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6336.848176725699,0.05614136278761639,0.02774513877629281,-0.049812288615288414,0.04131209256268769,0.6844058242578974,0.5962371024102907,39,0.5128205128205128,0.11630616484142195,-0.08020370658346825,1.4960437434926397,0,,,0.04940596008747454,5.762394083073981,112.57481392143455,0.07192060253546399
0.08,1.0,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6395.978524711855,0.0659964207853092,0.03253891483835081,-0.06892513808663159,0.046230079626104204,0.7171172374635465,0.6479176224837725,49,0.46938775510204084,0.11885633419136511,-0.07357398942699135,1.4755954862539193,0,,,0.05858688669366265,7.245920858178115,141.4760626036561,0.0682574572964917
0.05,1.0,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6467.945437577167,0.0779909062628612,0.03834363070569857,-0.06542166564910346,0.05559040507525544,0.7058923994144237,0.8373702048672474,45,0.3333333333333333,0.20428213349754915,-0.07071536133206083,1.523265614830978,3,0.0,-0.05960064994996405,0.07013502054703763,6.36362746766575,128.182360933793,0.0678887044892559
0.03,1.2,0.12,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6378.572490682519,0.06309541511375305,0.0311300896035398,-0.05323371311955594,0.049541143922059445,0.6447720990262337,0.5387011809445601,37,0.4594594594594595,0.1342783063593811,-0.06870293003538913,1.6139069993345203,0,,,0.06686682217341906,5.496988196554632,106.9824147342332,0.06696341591935819
0.05,1.5,0.12,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6285.556135041239,0.04759268917353987,0.02356871557861795,-0.039664787021298276,0.036861936238160094,0.6516395671235341,0.544180492473454,28,0.42857142857142855,0.17687361843991792,-0.07769593062300792,1.5453041257114706,3,0.3333333333333333,0.13038900585874205,0.05096913616115087,3.9145248982139615,79.48751443293327,0.06532885020889365
0.08,1.2,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6347.710102739725,0.05795168378995408,0.028627397706515012,-0.04838876302069506,0.04574888483904337,0.6410089081655043,0.6481861848401709,37,0.43243243243243246,0.15962983312585682,-0.08088679504604619,1.464785593816173,0,,,0.06351079629694538,5.429185353386615,106.5755664059888,0.06515552863433954
0.05,1.5,0.12,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6265.823514126867,0.0443039190211445,0.021957471573164078,-0.03564711703075696,0.03598231414519299,0.6228160057948455,0.5003624179302686,26,0.46153846153846156,0.14985969063759988,-0.08014020822575729,1.5418491275696893,0,,,0.0505288194758923,3.7843659447051072,74.70653619828097,0.06449243671419325
0.05,1.2,0.15,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6300.239980219373,0.050039996703228784,0.024766070460075174,-0.05416013410293341,0.03784571664819709,0.6666216387237456,0.6317833205765312,52,0.4807692307692308,0.09368080077677708,-0.06361313709917514,1.4179591859832619,2,0.0,-0.06051636634408947,0.06216200559055127,7.421559857433102,148.5298079143868,0.06338662881944457
0.05,1.5,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6295.349985681937,0.049224997613656285,0.024367483728778616,-0.04618625226372208,0.03955158957514829,0.6296999681153659,0.524913421919958,27,0.4444444444444444,0.17487800434330322,-0.08064671173810117,1.5723691432434994,3,0.3333333333333333,0.07269624655651505,0.057574829139756666,3.76750858749497,76.60542348037899,0.06146657663067638
0.03,1.2,0.12,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6356.323035356104,0.059387172559350665,0.02932644701106657,-0.055484753289296584,0.04865575197973881,0.6195366771727034,0.5466936824834498,39,0.4358974358974359,0.1342783063593811,-0.06804257227287251,1.5577042050098922,2,0.0,-0.06051636634408947,0.06767423705464502,5.621197642215382,111.72765390398155,0.060332609878560414
0.03,1.5,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6284.813281399836,0.04746888023330609,0.02350810449437235,-0.049812288615288414,0.04107492530022351,0.5873408086826968,0.5094698069388438,40,0.475,0.11692748033168121,-0.07324672259567684,1.4191958154816546,0,,,0.04828896848028529,5.860909192312661,115.16585513301251,0.056086041054997815
0.08,1.5,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6280.620928813021,0.04677015480217017,0.02316597406878107,-0.049766493354927555,0.0404772647971178,0.5871096143776043,0.5717681742393699,30,0.4666666666666667,0.15457328624842023,-0.08050069043549235,1.500361699621641,3,0.3333333333333333,0.13038900585874205,0.05241585422443982,4.24869098720189,85.4925120366522,0.055327022162411074
0.03,1.2,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6322.72748332512,0.053787913887520133,0.026597057874288232,-0.045943192576059944,0.05082334945965566,0.5428743648573151,0.5183354148553462,43,0.4186046511627907,0.1510077379874365,-0.07737580823991676,1.3757675406393552,0,,,0.07102009812554168,6.385866239168782,124.31564447814048,0.0538431306301293
0.08,1.2,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6312.2589521399395,0.05204315868998988,0.025745089437029023,-0.052408857379605545,0.04612618445340818,0.5751834841596838,0.5896692993552517,39,0.41025641025641024,0.15962423240551765,-0.07911742192212068,1.3994198907701536,2,0.0,-0.06051636634408947,0.06511578162172017,5.606420244038646,111.63894536212938,0.05257182967601515
0.08,1.5,0.15,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6245.484485283813,0.04091408088063564,0.02029406003387524,-0.043315010379234686,0.03990383891673154,0.5244112631402513,0.45925185477618113,26,0.5,0.12892248351332383,-0.0818866635067282,1.5097498902103574,0,,,0.05384082906051042,3.829885666933091,74.97963446571829,0.05107768115828304
0.05,1.0,0.08,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6130.113751977967,0.021685625329661118,0.010806968370653758,-0.024689231345976115,0.02146351207895361,0.5125010294141521,0.4340893216689032,22,0.5,0.08507441991346766,-0.05325464104589664,1.554007823215484,4,0.5,0.017519499488280903,0.03612876696146443,2.9058963645277758,61.435569736488375,0.049712455639080916
0.08,1.5,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6188.7695991450955,0.03146159985751584,0.015641346926255073,-0.0316990495798849,0.032625437163387526,0.4929694438425056,0.37365233437821066,21,0.47619047619047616,0.12983398346402072,-0.07817629038279254,1.5302900568231022,0,,,0.042374896150833605,2.969808525417867,59.819099741206095,0.04789829033008699
0.05,1.0,0.15,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6336.725606532196,0.05612093442203281,0.027735178720001086,-0.0782497860095035,0.045686516566348534,0.6228116659467349,0.6164438061661918,56,0.42857142857142855,0.12088725750199138,-0.06985584665084943,1.3571109342937224,3,0.0,-0.05960064994996405,0.06344417362183921,7.95072822865648,159.70486580241126,0.047320023738494255
0.03,1.2,0.15,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6255.045680806104,0.04250761346768406,0.021076351048903375,-0.05416013410293341,0.03970924294638141,0.5461489573745053,0.5003221106797725,54,0.46296296296296297,0.09510146604219775,-0.06400659497457142,1.3253193864666653,2,0.0,-0.06051636634408947,0.06435732209230371,7.7384564903099875,154.43114841868922,0.046759327883035356
0.05,1.2,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6217.616503027602,0.03626941717126697,0.01801050371765256,-0.0432214675192919,0.036157048228725994,0.5127663859976025,0.37953807695075675,40,0.475,0.09727013518076133,-0.06568338800330512,1.3678371527294992,0,,,0.050365623198216504,5.783100800260963,114.69893711700591,0.04642640855776686
0.08,1.5,0.12,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6181.965892586582,0.030327648764430393,0.015081765238126321,-0.031777312361112586,0.030964855637479884,0.4998562561546384,0.39720111355781423,23,0.43478260869565216,0.15647646549199556,-0.07545937899222285,1.466838031451156,3,0.3333333333333333,0.13038900585874205,0.038072016823894966,3.100900107426673,64.60564721609984,0.04591786510781649
0.03,1.2,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6300.454492245794,0.05007574870763243,0.024783551944117077,-0.0492601766865125,0.05109078873755885,0.5056189084430806,0.49265333965615,45,0.4,0.1510077379874365,-0.07601974732163888,1.3409908955274688,2,0.0,-0.06051636634408947,0.07241253544623152,6.5303359485235815,129.18244532807907,0.045715354445168895
0.08,1.5,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6219.913970241859,0.03665232837364307,0.01819895552866546,-0.05053517587597778,0.03563283241096572,0.5249280568415954,0.44586310565674897,32,0.5,0.11346073124132408,-0.07938784015765914,1.394568636716891,0,,,0.03707127488274382,4.610659032024095,91.66426577038058,0.04542417327483611
0.05,1.5,0.15,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6248.762203073441,0.04146036717890689,0.020562308116512718,-0.053851676941720994,0.0409738588700909,0.5182030150702651,0.460200045009586,41,0.4878048780487805,0.11393383606307364,-0.07836159668119423,1.3517874814461144,3,0.3333333333333333,0.03119126912471164,0.049964137360047046,5.8240656444661925,116.94475957375982,0.04484701505511776
0.03,1.0,0.08,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6120.727766734634,0.020121294455772487,0.010031242544821461,-0.031670964486081976,0.020705557219057896,0.49334902930451535,0.3511700314358735,29,0.4827586206896552,0.07151842953712158,-0.04424965844171529,1.4162664983300954,4,0.5,0.023073549328616258,0.03243981434567595,3.9351718142963654,81.61123322477819,0.042668594266714766
0.08,1.5,0.12,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6161.838588772738,0.026973098128789674,0.013424561443251104,-0.031723129569304453,0.029854228373910087,0.4624918828288928,0.3400844985999203,21,0.47619047619047616,0.12404530999322756,-0.07817629038279254,1.4546356766403918,0,,,0.03749769528122631,2.9598545639691656,59.75934898175275,0.04262170875101197
0.05,1.0,0.08,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6134.340372073518,0.02239006201225302,0.011156093345234153,-0.04008037994960856,0.022414917484160413,0.5071256106896881,0.37883387708513405,20,0.5,0.10236391848887098,-0.056253108128364225,1.480770858921711,0,,,0.03588019123132857,2.9991161278514435,57.99488910236984,0.04182846443939869
0.05,1.0,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6241.14014173168,0.04019002362194679,0.019938411133196388,-0.043199697694541905,0.04915289728920428,0.42700717898648277,0.3919341253459941,36,0.4444444444444444,0.12134563310499763,-0.06692706891827561,1.4192000712948827,0,,,0.07046943376939539,5.075807618217952,102.45518930463872,0.03826150240679593
0.08,1.5,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6168.723898419723,0.02812064973662043,0.013991774552274627,-0.033152857110074874,0.03341007202577959,0.4334102296277563,0.3538747502972142,23,0.43478260869565216,0.1465857955663289,-0.07545937899222285,1.432865365467044,3,0.3333333333333333,0.07269624655651505,0.04290316283295846,3.0932276486788877,64.55959917557092,0.037495499394795434
0.03,1.0,0.15,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6290.679581614838,0.04844659693580633,0.023986651703445272,-0.0782497860095035,0.04745558427095968,0.5241797943609765,0.5077139155442076,58,0.39655172413793105,0.12912942934131322,-0.06869047269708224,1.28480833913524,3,0.0,-0.05960064994996405,0.06555511563458347,8.236310796945855,165.4183208795777,0.03210732434168774
0.05,1.5,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6227.231219125673,0.03787186985427882,0.018798928081791066,-0.05541043646074839,0.04859382620817307,0.40833744785724646,0.35601659166552063,32,0.4375,0.1545920001922927,-0.08340110746156454,1.3546957153255148,3,0.3333333333333333,0.07269624655651505,0.06612282786725773,4.492577746711468,90.95578466727262,0.028802454637141522
0.03,1.5,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6227.231219125673,0.03787186985427882,0.018798928081791066,-0.05541043646074839,0.04859382620817307,0.40833744785724646,0.35601659166552063,32,0.4375,0.1545920001922927,-0.08340110746156454,1.3546957153255148,3,0.3333333333333333,0.07269624655651505,0.06612282786725773,4.492577746711468,90.95578466727262,0.028802454637141522
0.03,1.5,0.15,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6196.0692609736025,0.03267821016226713,0.016241378015051433,-0.053851676941720994,0.04095201260041306,0.4146458186803072,0.367612191339039,42,0.4523809523809524,0.11445845943677246,-0.07213973509553881,1.2749004512525874,3,0.3333333333333333,0.03119126912471164,0.049168128546449544,5.967072301328496,119.80274967998169,0.02839916903126928
0.05,1.2,0.12,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6160.0517131737815,0.026675285528963588,0.013277306613968864,-0.04719997461399117,0.03612327745423256,0.3839467509081747,0.2927126743824027,42,0.4523809523809524,0.09716763183628185,-0.06524186486200566,1.25628566888535,2,0.0,-0.06051636634408947,0.05132079940099119,5.8967892465837455,119.38101491223055,0.025691042016838375
0.03,1.5,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6138.094592537255,0.023015765422875978,0.011466096781129531,-0.043815601457981135,0.03141873062195651,0.3793007246203344,0.2727056966995202,31,0.45161290322580644,0.10357313095268614,-0.06997089689545091,1.2710702980301696,0,,,0.038136484635062314,4.526693987208598,89.16039117823533,0.02506901367546273
0.03,1.2,0.12,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6162.860797012745,0.02714346616879082,0.013508791134417164,-0.04719997461399117,0.038026331041942696,0.37262402662605476,0.2845026830090069,46,0.43478260869565216,0.0937241391382289,-0.060246661268884324,1.249326812806814,2,0.0,-0.06051636634408947,0.0560061253960261,6.514414480676394,131.08678083163625,0.023910336924809664
0.03,1.5,0.12,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6140.633496298152,0.02343891604969195,0.011675692244637936,-0.04782789493717954,0.03146812154165753,0.3853527397112967,0.2882403116710686,34,0.4411764705882353,0.10973429863836705,-0.06897568315320235,1.2588736297205223,4,0.5,0.04390622148313434,0.04014854592421125,4.755929264839649,96.53581275834699,0.023355842276589604
0.03,1.2,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6144.274405971682,0.024045734328613788,0.011976186732674865,-0.0432214675192919,0.03662307277489964,0.34405259352375067,0.2581476619530125,43,0.4418604651162791,0.0927735741566488,-0.06021672705142791,1.2325851249800928,0,,,0.052741819254561374,6.168672659310279,123.01230324257088,0.021863735581217937
0.08,1.0,0.15,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6220.569514471812,0.03676158574530208,0.01825272076333273,-0.0729659785067901,0.043830887189344664,0.4353917848956011,0.41024385152224374,52,0.4230769230769231,0.1261280914223082,-0.07296268096212044,1.2404171515296272,3,0.0,-0.05960064994996405,0.05670049306901667,7.212664654336208,147.27635577188758,0.021462756153343948
0.03,1.0,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6274.218421211792,0.0457030702019654,0.022643256856266225,-0.06812897886191094,0.058868144293196256,0.41043654950393665,0.4583382700958664,51,0.3333333333333333,0.17644718494293493,-0.06909967397360993,1.271408263974956,3,0.0,-0.05960064994996405,0.07345211224911219,7.210572831131696,145.26385646906792,0.021289089042371086
0.03,1.2,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6162.177400450905,0.027029566741817446,0.013452480209201534,-0.05012416712260548,0.04135574905712628,0.3444533222676623,0.285499137948862,52,0.46153846153846156,0.09689582083839994,-0.06937893760418029,1.1908078593649893,0,,,0.06184895541794867,7.531437239202642,149.18893480155114,0.020912651951588104
0.08,1.5,0.15,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6147.463755892047,0.024577292648674476,0.012239339732747379,-0.05457809876946684,0.03538871211425883,0.3620958378538764,0.3149749952758506,34,0.47058823529411764,0.1105713987087059,-0.07734410983844923,1.2533628437613902,3,0.3333333333333333,0.03119126912471164,0.03805900280230788,4.707461389695033,96.24501204693817,0.019689285898107478
0.05,1.2,0.15,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6183.422467222629,0.030570411203771464,0.015201589381853786,-0.04355850193959254,0.05229846704091042,0.3151566517663619,0.3007531833073321,37,0.3783783783783784,0.14165003013841967,-0.07042065834754821,1.2584556752790512,0,,,0.07504250358851625,5.441940389570267,106.6519324118212,0.018856922507612624
0.05,1.0,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6175.732159785015,0.0292886932975025,0.014568792128391905,-0.047200068598544864,0.048168863548625866,0.3249262426102507,0.3039589825188006,37,0.40540540540540543,0.12513656483551636,-0.06634612047954686,1.2886228577464685,2,0.0,-0.06051636634408947,0.06929696104709245,5.0871471382518765,104.52316308483411,0.018731652360414817
0.05,1.0,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6138.699789359027,0.023116631559837897,0.01151606184025522,-0.05058116330804707,0.03736846491913536,0.3257304722062532,0.2519235353765529,47,0.48936170212765956,0.08565555840680236,-0.0651230075777983,1.2070897486278616,0,,,0.05480156630639945,6.540913134202754,133.2457507507567,0.01826661251323998
0.08,1.0,0.12,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6154.280328796947,0.025713388132824644,0.012801546309342049,-0.042388427316896404,0.042751110673072794,0.3194644243426238,0.3078637329868777,36,0.3611111111111111,0.12835330721627253,-0.060989435375120485,1.2674742182918315,3,0.0,-0.05960064994996405,0.059651581717522495,4.926686155499833,101.56037277370054,0.016609330640711784
0.05,1.5,0.15,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6165.060294216392,0.027510049036065354,0.01369000549366195,-0.051753608916416005,0.047450530101335125,0.3108690734376219,0.261367654215316,31,0.45161290322580644,0.13261950125941374,-0.08621823028495322,1.2572553824740096,0,,,0.06521515890640489,4.5172882922492725,89.10398391777377,0.01648075354050646
0.03,1.5,0.15,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6165.060294216392,0.027510049036065354,0.01369000549366195,-0.051753608916416005,0.047450530101335125,0.3108690734376219,0.261367654215316,31,0.45161290322580644,0.13261950125941374,-0.08621823028495322,1.2572553824740096,0,,,0.06521515890640489,4.5172882922492725,89.10398391777377,0.01648075354050646
0.08,1.0,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6150.1545873672385,0.02502576456120642,0.012461307038994507,-0.03504100107097363,0.04521164401045453,0.2970322744986864,0.2836309373469366,33,0.3333333333333333,0.14171784754138955,-0.05918927994288679,1.2845978388952024,3,0.0,-0.05960064994996405,0.06186758819435595,4.486977714157097,92.92210936163929,0.016310700620042997
0.08,1.2,0.15,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6141.195794632281,0.023532632438713508,0.011722106106973884,-0.03434545953492507,0.04764342103004841,0.268874159264073,0.2624858231770329,34,0.38235294117647056,0.14015553080881876,-0.07323353746391972,1.2084048952730595,0,,,0.0691418206577793,4.990630832760685,97.94402413638284,0.015554439324742172
0.03,1.0,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6158.790388728868,0.026465064788144588,0.01317334915524504,-0.049610164101295484,0.05088633213584144,0.2831395703439382,0.25307422019409676,39,0.41025641025641024,0.12073495387130312,-0.06573166950924599,1.2434990826631835,0,,,0.07263580161726987,5.480977231438235,110.88613306515117,0.012195044651811631
0.03,1.0,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6116.399968755522,0.01939999479258714,0.009673362031299426,-0.05058116330804707,0.036690017805739,0.2812575390149691,0.2344848901351297,50,0.46,0.07980118004099919,-0.056088985705725077,1.1784774945210321,0,,,0.05744362966580044,7.008918376496848,142.0537687127186,0.0105085342787728
0.05,1.2,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6149.636187840203,0.024939364640033768,0.01241854791208441,-0.04370071683851817,0.05281291933048094,0.260515172083947,0.2509641836370103,39,0.358974358974359,0.1416472211923461,-0.06962984668046185,1.201310096258422,2,0.0,-0.06051636634408947,0.07671548460593272,5.621332471643569,111.7282561943054,0.009568424649937974
0.03,1.2,0.15,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6140.995142212925,0.023499190368820866,0.011705543872350566,-0.04355850193959254,0.05312780357822021,0.24601290849298832,0.2269319136119854,38,0.3684210526315789,0.14165003013841967,-0.07119171934771897,1.1874651999545889,0,,,0.07535251528440266,5.5939050211474655,109.56368068570767,0.007948636383432078
0.08,1.2,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6078.386327993199,0.013064387998866556,0.006524438179285275,-0.038013124456618974,0.030595802352004774,0.2282867916500337,0.1630901845939788,31,0.45161290322580644,0.09542247390881485,-0.06814676294769967,1.1578585332627431,0,,,0.039042911198221106,4.442538812221878,88.65539991505916,0.007927200277269482
0.08,1.2,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6107.36247414686,0.017893745691143437,0.008925612836699015,-0.03744833011909876,0.04817367824161673,0.20887055262613768,0.2062637891566017,36,0.3611111111111111,0.14015244829106183,-0.07212962407663286,1.150963926228146,2,0.0,-0.06051636634408947,0.07082703560836805,5.16989378509208,103.01957309259969,0.004144058595318959
0.03,1.2,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6107.208862830499,0.01786814380508317,0.008912898489016552,-0.04370071683851817,0.05364245474375481,0.19253243021557612,0.1794203231864958,40,0.35,0.1416472211923461,-0.07037201112935357,1.1364433147489452,2,0.0,-0.06051636634408947,0.07702734707118662,5.773297103220768,114.64000446819186,-0.0011842169086849225
0.05,1.0,0.12,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6081.819171264275,0.013636528544045845,0.006809206397272449,-0.0546121120975579,0.03574717404827341,0.20810828342607623,0.166420198680142,48,0.4583333333333333,0.08752568314408037,-0.06477042929328575,1.1163146754267057,2,0.0,-0.06051636634408947,0.054512523342366906,6.551397104989655,135.30859975770903,-0.001769354642232207
0.05,1.5,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6056.646166888025,0.009441027814670822,0.004719137570250664,-0.04902299108322028,0.0322595889001923,0.16237833808869917,0.11174956066696126,29,0.4482758620689655,0.10133028931841014,-0.0742203394062537,1.1115632376649627,0,,,0.03565966316282704,4.14666698168072,82.88014141639265,-0.0061407310590412805
0.08,1.2,0.12,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6044.713757584072,0.007452292930678617,0.0037268971086708014,-0.04205604735010804,0.03082535820147447,0.13634853578519507,0.10150930077785049,33,0.42424242424242425,0.09542247390881485,-0.06734594622908947,1.0843284805229492,2,0.0,-0.06051636634408947,0.04064536673606359,4.6233434028865945,93.74019887127602,-0.007454151775742501
0.05,1.0,0.12,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6063.232949053968,0.010538824842327932,0.005266444167514095,-0.05052913807141801,0.04468489665847197,0.140104955117761,0.12731273633690066,40,0.425,0.10396111495789899,-0.06591273333336072,1.0971753890977662,0,,,0.06419505276588373,5.525916735321253,113.15567680055334,-0.009737629356418812
0.08,1.5,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6012.343436327337,0.002057239387889487,0.0010302077114714425,-0.031817887123715805,0.026486925312881042,0.052213897032296924,0.03424224198399811,22,0.45454545454545453,0.08692108205030977,-0.07304385251521213,1.0343495160500118,0,,,0.026712506082847084,3.07595814100493,62.455823645289556,-0.01193007341988404
0.05,1.0,0.08,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6010.3305387761475,0.0017217564626912374,0.0008622793500761006,-0.03938458064085837,0.018656357980513218,0.05562731268089284,0.036716260145825526,22,0.5,0.07253238735245932,-0.05167923516908036,1.0335406172903956,0,,,0.027920166837398036,3.317807545761494,63.90691951202726,-0.013267279702263799
0.03,1.0,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6066.6526666241225,0.011108777770687084,0.005550477147537203,-0.05361053500529844,0.05069861540045574,0.13474621075471405,0.11993979892835321,41,0.36585365853658536,0.12448517365290887,-0.06514982679620183,1.0935509750585457,2,0.0,-0.06051636634408947,0.07260828073521243,5.633940734222098,115.80382686182607,-0.014487486352811345
0.05,1.5,0.12,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6028.625504745649,0.004770917457608048,0.002387528647761261,-0.05303528456241868,0.032261996244297285,0.0902155394426092,0.06429560682837482,31,0.41935483870967744,0.11004226871148494,-0.0726976757326799,1.0528575979316777,3,0.3333333333333333,0.03119126912471164,0.036414564209931485,4.2546924350215996,87.52827076390516,-0.019140817753703288
0.08,1.0,0.08,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6008.553761650123,0.0014256269416872414,0.0007140262955869225,-0.03219379143945067,0.018537126512458566,0.0478300078992365,0.03879465082272994,13,0.3076923076923077,0.14562935136106744,-0.052290334057395055,1.0386885409240427,3,0.3333333333333333,0.010352083558391324,0.018362971721828252,1.8652122904874717,37.191319488005966,-0.02021525324959938
0.03,1.0,0.12,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6026.326994673753,0.004387832445625461,0.00219602909160721,-0.0546121120975579,0.035746238183510574,0.07938246159768872,0.065850022699591,52,0.4230769230769231,0.08131870789684902,-0.05659262414561925,1.0374653178413036,2,0.0,-0.06051636634408947,0.057733646617132754,7.063932489078422,146.38376764523287,-0.02101793464355671
0.05,1.0,0.08,10,0.05,0.08,0.03,0.5,2,1.0,0.0,5989.756149899876,-0.001707308350020753,-0.0008557753374220933,-0.03226483544225278,0.020395500228075802,-0.031854907002019324,-0.022237914952321667,25,0.48,0.07310533233372153,-0.0507169227068056,0.9691186042778375,4,0.5,0.03300931377212825,0.02940915945908872,3.5446503043106197,71.26796284997647,-0.021173683758750415
0.08,1.2,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6037.152597366652,0.006192099561108666,0.0030976422827977412,-0.06442982972292477,0.03584965803305161,0.10440086035203167,0.07972617955514862,45,0.4444444444444444,0.10297048549957781,-0.07638711040662041,1.0456821600832034,0,,,0.04989382082774647,6.337852720865973,128.02728150507474,-0.021454964321239254
0.08,1.5,0.12,10,0.05,0.08,0.03,0.5,2,1.0,0.0,5990.234296920638,-0.0016276171798935701,-0.0008158145036013531,-0.034722656316588996,0.026527921410195547,-0.017538479532525474,-0.012006653460395424,24,0.4166666666666667,0.09823877831388092,-0.0712542116336232,0.975160851838834,3,0.3333333333333333,0.03119126912471164,0.027421248464290886,3.1824308059533366,67.09464216465912,-0.024097657281815066
0.08,1.0,0.12,10,0.03,0.08,0.03,0.5,2,1.0,0.0,5995.488335038543,-0.0007519441602429344,-0.00037681638899478287,-0.052921506341763846,0.0348523524202846,0.006620595956000565,0.005182051060291078,40,0.45,0.07915367858762326,-0.06381334343289632,0.9925525167556586,0,,,0.04783208779223412,5.5781219292348005,113.46884053258437,-0.02867550996427665
0.08,1.0,0.08,20,0.03,0.08,0.03,0.5,2,1.0,0.0,5996.314506463747,-0.0006142489227087822,-0.0003078035816885816,-0.03422516711923407,0.01493615985600659,-0.013190621596854227,-0.009089169626009273,10,0.3,0.15351032700054265,-0.05424040467844111,0.9813441153530339,0,,,0.01522331764257129,1.5886615771745405,29.531995309549018,-0.02873944930099104
