Date,VRT
2022-01-31,20.773054122924805
2022-02-01,21.02201271057129
2022-02-02,21.2410945892334
2022-02-03,20.842763900756836
2022-02-04,21.2410945892334
2022-02-07,21.52988624572754
2022-02-08,22.426136016845703
2022-02-09,22.724882125854492
2022-02-10,22.316591262817383
2022-02-11,21.0518856048584
2022-02-14,20.733219146728516
2022-02-15,21.58963394165039
2022-02-16,21.86846351623535
2022-02-17,20.6037654876709
2022-02-18,20.384681701660156
2022-02-22,19.488431930541992
2022-02-23,12.328398704528809
2022-02-24,12.338357925415039
2022-02-25,13.144981384277344
2022-02-28,12.96573257446289
2022-03-01,12.537524223327637
2022-03-02,11.949982643127441
2022-03-03,11.452064514160156
2022-03-04,10.5259428024292
2022-03-07,10.008110046386719
2022-03-08,10.147527694702148
2022-03-09,10.874484062194824
2022-03-10,11.342525482177734
2022-03-11,11.790648460388184
2022-03-14,11.083609580993652
2022-03-15,11.84044075012207
2022-03-16,12.268648147583008
2022-03-17,13.164898872375488
2022-03-18,13.344146728515625
2022-03-21,12.985649108886719
2022-03-22,13.364065170288086
2022-03-23,13.055355072021484
2022-03-24,12.726731300354004
2022-03-25,12.796441078186035
2022-03-28,12.995606422424316
2022-03-29,13.583147048950195
2022-03-30,13.65285587310791
2022-03-31,13.941645622253418
2022-04-01,14.5192289352417
2022-04-04,14.429605484008789
2022-04-05,13.792271614074707
2022-04-06,13.603062629699707
2022-04-07,13.41385555267334
2022-04-08,13.483562469482422
2022-04-11,12.905980110168457
2022-04-12,12.318441390991211
2022-04-13,13.065312385559082
2022-04-14,12.328398704528809
2022-04-18,12.009732246398926
2022-04-19,13.015522956848145
2022-04-20,12.846230506896973
2022-04-21,12.388147354125977
2022-04-22,11.581524848937988
2022-04-25,12.009732246398926
2022-04-26,11.491898536682129
2022-04-27,12.816357612609863
2022-04-28,12.706814765930176
2022-04-29,12.47777271270752
2022-05-02,12.557439804077148
2022-05-03,12.696856498718262
2022-05-04,13.23460578918457
2022-05-05,12.457856178283691
2022-05-06,12.159107208251953
2022-05-09,11.113484382629395
2022-05-10,10.008110046386719
2022-05-11,10.12761116027832
2022-05-12,10.396485328674316
2022-05-13,11.252901077270508
2022-05-16,10.745025634765625
2022-05-17,11.362441062927246
2022-05-18,10.874484062194824
2022-05-19,10.934231758117676
2022-05-20,10.794816970825195
2022-05-23,10.745025634765625
2022-05-24,10.20727825164795
2022-05-25,10.197319030761719
2022-05-26,10.814733505249023
2022-05-27,11.392317771911621
2022-05-31,10.944192886352539
2022-06-01,10.296902656555176
2022-06-02,10.814733505249023
2022-06-03,10.824692726135254
2022-06-06,10.974066734313965
2022-06-07,11.362441062927246
2022-06-08,10.904359817504883
2022-06-09,10.446277618408203
2022-06-10,10.047945022583008
2022-06-13,9.37077808380127
2022-06-14,9.320985794067383
2022-06-15,9.649611473083496
2022-06-16,9.002320289611816
2022-06-17,9.141737937927246
2022-06-21,9.151695251464844
2022-06-22,9.151695251464844
2022-06-23,9.380738258361816
2022-06-24,10.187360763549805
2022-06-27,9.958319664001465
2022-06-28,9.550028800964355
2022-06-29,8.90273666381836
2022-06-30,8.185737609863281
2022-07-01,8.25544548034668
2022-07-05,8.564155578613281
2022-07-06,8.603988647460938
2022-07-07,9.1317777633667
2022-07-08,8.992361068725586
2022-07-11,8.643821716308594
2022-07-12,8.643821716308594
2022-07-13,8.355030059814453
2022-07-14,8.39486312866211
2022-07-15,8.90273666381836
2022-07-18,8.753362655639648
2022-07-19,9.470361709594727
2022-07-20,10.12761116027832
2022-07-21,10.326777458190918
2022-07-22,10.565775871276855
2022-07-25,10.416400909423828
2022-07-26,10.20727825164795
2022-07-27,10.456236839294434
2022-07-28,10.934231758117676
2022-07-29,11.37239933013916
2022-08-01,11.402275085449219
2022-08-02,11.720940589904785
2022-08-03,11.940023422241211
2022-08-04,13.115105628967285
2022-08-05,12.77652359008789
2022-08-08,12.915939331054688
2022-08-09,12.109315872192383
2022-08-10,12.905980110168457
2022-08-11,12.77652359008789
2022-08-12,13.463647842407227
2022-08-15,13.284396171569824
2022-08-16,13.334187507629395
2022-08-17,13.055355072021484
2022-08-18,13.005566596984863
2022-08-19,12.278607368469238
2022-08-22,11.999773025512695
2022-08-23,11.999773025512695
2022-08-24,12.159107208251953
2022-08-25,12.457856178283691
2022-08-26,11.780691146850586
2022-08-29,11.83048152923584
2022-08-30,11.701025009155273
2022-08-31,11.481941223144531
2022-09-01,11.442110061645508
2022-09-02,11.163274765014648
2022-09-06,11.133401870727539
2022-09-07,11.661190032958984
2022-09-08,12.179024696350098
2022-09-09,13.3142728805542
2022-09-12,13.374022483825684
2022-09-13,12.666980743408203
2022-09-14,13.005566596984863
2022-09-15,12.96573257446289
2022-09-16,12.278607368469238
2022-09-19,12.457856178283691
2022-09-20,12.149147987365723
2022-09-21,11.701025009155273
2022-09-22,10.984026908874512
2022-09-23,9.908527374267578
2022-09-26,9.749195098876953
2022-09-27,9.639654159545898
2022-09-28,10.296902656555176
2022-09-29,9.649611473083496
2022-09-30,9.679485321044922
2022-10-03,11.203109741210938
2022-10-04,11.910148620605469
2022-10-05,11.940023422241211
2022-10-06,11.810564994812012
2022-10-07,10.904359817504883
2022-10-10,11.193151473999023
2022-10-11,11.033817291259766
2022-10-12,10.86452579498291
2022-10-13,10.8346529006958
2022-10-14,10.177401542663574
2022-10-17,10.814733505249023
