Date,MA
2008-02-07,18.308361053466797
2008-02-08,18.739458084106445
2008-02-11,18.785030364990234
2008-02-12,18.592716217041016
2008-02-13,18.661983489990234
2008-02-14,18.431400299072266
2008-02-15,18.774991989135742
2008-02-19,18.61094856262207
2008-02-20,18.977336883544922
2008-02-21,18.636463165283203
2008-02-22,18.545326232910156
2008-02-25,18.08688735961914
2008-02-26,17.85264778137207
2008-02-27,17.425212860107422
2008-02-28,17.7451171875
2008-02-29,17.316743850708008
2008-03-03,17.185504913330078
2008-03-04,17.541872024536133
2008-03-05,17.40789031982422
2008-03-06,17.315839767456055
2008-03-07,17.545520782470703
2008-03-10,17.453460693359375
2008-03-11,17.849010467529297
2008-03-12,18.583602905273438
2008-03-13,19.11404800415039
2008-03-14,19.016525268554688
2008-03-17,18.366697311401367
2008-03-18,19.1623592376709
2008-03-19,18.99283218383789
2008-03-20,20.085607528686523
2008-03-24,19.731977462768555
2008-03-25,20.504850387573242
2008-03-26,20.310720443725586
2008-03-27,20.114761352539062
2008-03-28,19.832229614257812
2008-03-31,20.323486328125
2008-04-01,20.925931930541992
2008-04-02,20.392749786376953
2008-04-03,21.076305389404297
2008-04-04,20.649768829345703
2008-04-07,20.634260177612305
2008-04-08,21.110321044921875
2008-04-09,20.862268447875977
2008-04-10,20.877777099609375
2008-04-11,20.84857940673828
2008-04-14,20.711793899536133
2008-04-15,20.491077423095703
2008-04-16,21.019132614135742
2008-04-17,21.02187156677246
2008-04-18,21.314624786376953
2008-04-21,21.52347755432129
2008-04-22,21.39761734008789
2008-04-23,21.335596084594727
2008-04-24,21.84724235534668
2008-04-25,21.650249481201172
2008-04-28,22.116275787353516
2008-04-29,24.987287521362305
2008-04-30,25.368520736694336
2008-05-01,26.80767059326172
2008-05-02,25.9959774017334
2008-05-05,26.521297454833984
2008-05-06,26.99736976623535
2008-05-07,26.540451049804688
2008-05-08,26.75933837890625
2008-05-09,26.16105079650879
2008-05-12,26.4720458984375
2008-05-13,26.338897705078125
2008-05-14,26.125490188598633
2008-05-15,26.153759002685547
2008-05-16,25.84641456604004
2008-05-19,25.536331176757812
2008-05-20,25.322006225585938
2008-05-21,25.4132080078125
2008-05-22,25.162385940551758
2008-05-23,24.917987823486328
2008-05-27,25.42323875427246
2008-05-28,26.164701461791992
2008-05-29,28.181156158447266
2008-05-30,28.14923667907715
2008-06-02,29.18437385559082
2008-06-03,28.03523826599121
2008-06-04,27.123228073120117
2008-06-05,27.922143936157227
2008-06-06,26.970922470092773
2008-06-09,26.576013565063477
2008-06-10,26.088088989257812
2008-06-11,25.464275360107422
2008-06-12,25.937610626220703
2008-06-13,26.672697067260742
2008-06-16,26.85601234436035
2008-06-17,26.649887084960938
2008-06-18,26.73014259338379
2008-06-19,26.685468673706055
2008-06-20,25.90203857421875
2008-06-23,25.766151428222656
2008-06-24,25.570068359375
2008-06-25,26.429195404052734
2008-06-26,25.14689826965332
2008-06-27,24.78118133544922
2008-06-30,24.215734481811523
2008-07-01,24.017818450927734
2008-07-02,23.300987243652344
2008-07-03,23.141387939453125
2008-07-07,22.444604873657227
2008-07-08,24.09990119934082
2008-07-09,22.927303314208984
2008-07-10,23.105247497558594
2008-07-11,23.483959197998047
2008-07-14,23.49763298034668
2008-07-15,22.847003936767578
2008-07-16,24.747802734375
2008-07-17,26.09834098815918
2008-07-18,25.629302978515625
2008-07-21,24.44666290283203
2008-07-22,24.9896240234375
2008-07-23,24.72955322265625
2008-07-24,23.58706283569336
2008-07-25,24.04971694946289
2008-07-28,23.150880813598633
2008-07-29,23.917400360107422
2008-07-30,24.704912185668945
2008-07-31,22.279415130615234
2008-08-01,21.651596069335938
2008-08-04,21.072128295898438
2008-08-05,21.63698959350586
2008-08-06,21.170686721801758
2008-08-07,20.53191375732422
2008-08-08,21.182540893554688
2008-08-11,21.45813751220703
2008-08-12,21.072128295898438
2008-08-13,21.30756187438965
2008-08-14,21.52474021911621
2008-08-15,21.804887771606445
2008-08-18,21.709989547729492
2008-08-19,21.770219802856445
2008-08-20,22.203664779663086
2008-08-21,22.01569366455078
2008-08-22,22.050369262695312
2008-08-25,21.371437072753906
2008-08-26,21.604145050048828
2008-08-27,21.62421226501465
2008-08-28,22.127017974853516
2008-08-29,22.133399963378906
2008-09-02,21.82769775390625
2008-09-03,20.95441246032715
2008-09-04,19.713376998901367
2008-09-05,20.20705795288086
2008-09-08,20.02180290222168
2008-09-09,18.861982345581055
2008-09-10,19.466081619262695
2008-09-11,20.586666107177734
2008-09-12,20.424236297607422
2008-09-15,19.324634552001953
2008-09-16,19.602052688598633
2008-09-17,17.885583877563477
2008-09-18,19.028989791870117
2008-09-19,20.54833984375
2008-09-22,18.4677734375
2008-09-23,18.06808090209961
2008-09-24,17.735013961791992
2008-09-25,17.37091636657715
2008-09-26,16.88818359375
2008-09-29,15.333232879638672
2008-09-30,16.1818904876709
2008-10-01,15.63528060913086
2008-10-02,14.612334251403809
2008-10-03,14.618724822998047
2008-10-06,15.276659965515137
2008-10-07,14.481844902038574
2008-10-08,14.937625885009766
2008-10-09,14.221528053283691
2008-10-10,13.857081413269043
2008-10-13,15.856498718261719
2008-10-14,15.899431228637695
2008-10-15,14.025146484375
2008-10-16,14.311042785644531
2008-10-17,14.31743335723877
2008-10-20,13.71368408203125
2008-10-21,13.680797576904297
2008-10-22,12.87244701385498
2008-10-23,12.422141075134277
2008-10-24,11.930737495422363
2008-10-27,11.540719985961914
2008-10-28,12.423059463500977
2008-10-29,12.397479057312012
2008-10-30,12.792978286743164
2008-10-31,13.501776695251465
2008-11-03,13.142807006835938
2008-11-04,15.54959774017334
2008-11-05,14.237052917480469
2008-11-06,13.088921546936035
2008-11-07,13.493549346923828
2008-11-10,13.047815322875977
2008-11-11,12.924509048461914
2008-11-12,12.46507453918457
2008-11-13,13.425958633422852
2008-11-14,13.123629570007324
2008-11-17,12.398392677307129
2008-11-18,12.915377616882324
2008-11-19,11.832091331481934
2008-11-20,11.060273170471191
2008-11-21,11.558072090148926
2008-11-24,12.008374214172363
2008-11-25,12.70164680480957
2008-11-26,13.295345306396484
2008-11-28,13.27159595489502
2008-12-01,11.964529991149902
2008-12-02,12.23672103881836
2008-12-03,12.59934139251709
2008-12-04,12.17279052734375
2008-12-05,12.7984619140625
2008-12-08,13.454277992248535
2008-12-09,13.080698013305664
2008-12-10,13.244194984436035
2008-12-11,12.637700080871582
2008-12-12,12.678803443908691
2008-12-15,12.72265338897705
2008-12-16,13.527348518371582
2008-12-17,13.580328941345215
2008-12-18,13.592193603515625
2008-12-19,13.914624214172363
2008-12-22,13.262466430664062
2008-12-23,12.935467720031738
2008-12-24,12.991185188293457
2008-12-26,12.87244701385498
2008-12-29,12.727216720581055
2008-12-30,12.704379081726074
2008-12-31,13.055130004882812
2009-01-02,13.680797576904297
2009-01-05,13.998658180236816
2009-01-06,14.79879379272461
2009-01-07,13.902837753295898
2009-01-08,13.967742919921875
2009-01-09,13.717244148254395
2009-01-12,13.534395217895508
2009-01-13,13.75381851196289
2009-01-14,13.283891677856445
2009-01-15,11.912538528442383
2009-01-16,11.722373962402344
2009-01-20,10.895904541015625
2009-01-21,12.077101707458496
2009-01-22,11.779972076416016
2009-01-23,11.469131469726562
2009-01-26,11.256113052368164
2009-01-27,11.588899612426758
2009-01-28,12.219721794128418
2009-01-29,11.80191421508789
2009-01-30,12.413537979125977
2009-02-02,12.523247718811035
2009-02-03,12.771923065185547
2009-02-04,12.813064575195312
2009-02-05,14.613203048706055
2009-02-06,14.8563871383667
2009-02-09,14.812506675720215
2009-02-10,14.442238807678223
2009-02-11,14.991695404052734
2009-02-12,14.792394638061523
2009-02-13,14.801529884338379
2009-02-17,14.178938865661621
2009-02-18,14.540064811706543
2009-02-19,14.129566192626953
2009-02-20,14.445894241333008
2009-02-23,13.949466705322266
2009-02-24,14.743936538696289
2009-02-25,14.862785339355469
2009-02-26,14.234705924987793
2009-02-27,14.447726249694824
2009-03-02,13.771185874938965
2009-03-03,13.805929183959961
2009-03-04,13.75747299194336
2009-03-05,13.432002067565918
2009-03-06,13.02242374420166
2009-03-09,13.02242374420166
2009-03-10,13.574621200561523
2009-03-11,13.51611328125
2009-03-12,14.359960556030273
2009-03-13,14.473322868347168
2009-03-16,14.050946235656738
2009-03-17,14.845416069030762
2009-03-18,14.604978561401367
2009-03-19,14.088425636291504
2009-03-20,14.219165802001953
2009-03-23,14.892041206359863
2009-03-24,14.891129493713379
2009-03-25,15.041977882385254
2009-03-26,15.531095504760742
2009-03-27,15.310759544372559
2009-03-30,14.906673431396484
2009-03-31,15.311676979064941
2009-04-01,14.635141372680664
2009-04-02,15.145291328430176
2009-04-03,15.912331581115723
2009-04-06,15.681943893432617
2009-04-07,15.154425621032715
2009-04-08,15.311823844909668
2009-04-09,15.781254768371582
2009-04-13,16.11067771911621
2009-04-14,15.199270248413086
2009-04-15,15.140703201293945
2009-04-16,14.79664421081543
2009-04-17,14.921085357666016
2009-04-20,13.895297050476074
2009-04-21,15.040960311889648
2009-04-22,14.71153736114502
2009-04-23,15.121493339538574
2009-04-24,15.838896751403809
2009-04-27,15.14893913269043
2009-04-28,15.331039428710938
2009-04-29,16.307411193847656
2009-04-30,16.786907196044922
2009-05-01,15.821515083312988
2009-05-04,16.378786087036133
2009-05-05,16.783252716064453
2009-05-06,16.785083770751953
2009-05-07,16.542591094970703
2009-05-08,16.936065673828125
2009-05-11,16.56089210510254
2009-05-12,16.306507110595703
2009-05-13,15.625696182250977
2009-05-14,15.86269474029541
2009-05-15,15.84255313873291
2009-05-18,15.867269515991211
2009-05-19,15.256916046142578
2009-05-20,15.522283554077148
2009-05-21,15.710795402526855
2009-05-22,15.406067848205566
2009-05-26,15.428949356079102
2009-05-27,15.316407203674316
2009-05-28,15.749225616455078
2009-05-29,16.13538360595703
2009-06-01,15.897459030151367
2009-06-02,15.40882396697998
2009-06-03,15.328289985656738
2009-06-04,15.409740447998047
2009-06-05,15.343850135803223
2009-06-08,15.187371253967285
2009-06-09,15.389603614807129
2009-06-10,15.885575294494629
2009-06-11,15.551567077636719
2009-06-12,15.287115097045898
2009-06-15,15.23313045501709
2009-06-16,14.96684455871582
2009-06-17,15.030895233154297
2009-06-18,14.951287269592285
2009-06-19,14.76461410522461
2009-06-22,14.346426010131836
2009-06-23,14.652974128723145
2009-06-24,14.738070487976074
2009-06-25,15.032726287841797
2009-06-26,15.45639705657959
2009-06-29,15.386857986450195
2009-06-30,15.309988021850586
2009-07-01,15.175474166870117
2009-07-02,15.215737342834473
2009-07-06,15.264239311218262
2009-07-07,14.732584953308105
2009-07-08,14.718843460083008
2009-07-09,14.911186218261719
2009-07-10,14.706025123596191
2009-07-13,15.160324096679688
2009-07-14,15.1978759765625
2009-07-15,15.787727355957031
2009-07-16,16.32811737060547
2009-07-17,16.471921920776367
2009-07-20,16.616636276245117
2009-07-21,16.57266616821289
2009-07-22,16.622127532958984
2009-07-23,17.02422332763672
2009-07-24,16.987579345703125
2009-07-27,17.322805404663086
2009-07-28,17.122217178344727
2009-07-29,17.26968765258789
2009-07-30,17.778942108154297
2009-07-31,17.7716064453125
2009-08-03,18.378860473632812
2009-08-04,18.60234260559082
2009-08-05,18.59136199951172
2009-08-06,18.453964233398438
2009-08-07,18.715919494628906
2009-08-10,18.53274154663086
2009-08-11,18.564796447753906
2009-08-12,18.71409034729004
2009-08-13,18.682039260864258
2009-08-14,18.55746841430664
2009-08-17,17.946544647216797
2009-08-18,18.15079689025879
2009-08-19,18.071115493774414
2009-08-20,18.595020294189453
2009-08-21,18.98246192932129
2009-08-24,18.70585060119629
2009-08-25,19.13633155822754
2009-08-26,18.93116569519043
2009-08-27,18.92292022705078
2009-08-28,18.645401000976562
2009-08-31,18.559301376342773
2009-09-01,18.379776000976562
2009-09-02,18.359636306762695
2009-09-03,18.62982177734375
2009-09-04,18.872549057006836
2009-09-08,19.000770568847656
2009-09-09,19.262733459472656
2009-09-10,19.38087272644043
2009-09-11,19.125350952148438
2009-09-14,19.050235748291016
2009-09-15,19.603445053100586
2009-09-16,20.128276824951172
2009-09-17,20.168569564819336
2009-09-18,20.477235794067383
2009-09-21,20.390230178833008
2009-09-22,20.56974220275879
2009-09-23,20.094383239746094
2009-09-24,19.68680191040039
2009-09-25,18.7489013671875
2009-09-28,19.0639705657959
2009-09-29,18.935745239257812
2009-09-30,18.515338897705078
2009-10-01,18.264375686645508
2009-10-02,18.290021896362305
2009-10-05,18.36695098876953
2009-10-06,18.387104034423828
2009-10-07,19.331212997436523
2009-10-08,19.33670997619629
2009-10-09,19.653854370117188
2009-10-12,19.798677444458008
2009-10-13,19.923336029052734
2009-10-14,20.11766242980957
2009-10-15,20.65662384033203
2009-10-16,20.520048141479492
2009-10-19,20.678621292114258
2009-10-20,20.623626708984375
2009-10-21,20.685039520263672
2009-10-22,21.015939712524414
2009-10-23,21.07826042175293
2009-10-26,20.23406982421875
2009-10-27,20.215740203857422
2009-10-28,20.21114158630371
2009-10-29,20.89126968383789
2009-10-30,20.075498580932617
2009-11-02,20.40822410583496
2009-11-03,20.091997146606445
2009-11-04,20.621793746948242
2009-11-05,21.10484504699707
2009-11-06,21.714384078979492
2009-11-09,22.199270248413086
2009-11-10,21.876623153686523
2009-11-11,21.806045532226562
2009-11-12,21.713470458984375
2009-11-13,21.51456069946289
2009-11-16,21.155256271362305
2009-11-17,21.17359161376953
2009-11-18,20.832609176635742
2009-11-19,21.090179443359375
2009-11-20,21.18825912475586
2009-11-23,21.649311065673828
2009-11-24,21.78313446044922
2009-11-25,21.983863830566406
2009-11-27,21.594310760498047
2009-11-30,22.077362060546875
2009-12-01,22.272605895996094
2009-12-02,22.2203369140625
2009-12-03,21.646560668945312
2009-12-04,22.120439529418945
2009-12-07,21.901376724243164
2009-12-08,21.871135711669922
2009-12-09,22.26801109313965
2009-12-10,22.376178741455078
2009-12-11,22.359676361083984
2009-12-14,22.68415069580078
2009-12-15,22.507246017456055
2009-12-16,22.585153579711914
2009-12-17,22.708908081054688
2009-12-18,23.358779907226562
2009-12-21,23.40643310546875
2009-12-22,23.430274963378906
2009-12-23,23.40277099609375
2009-12-24,23.41193389892578
2009-12-28,23.554929733276367
2009-12-29,23.681427001953125
2009-12-30,23.646591186523438
2009-12-31,23.46326446533203
2010-01-04,23.542097091674805
2010-01-05,23.472434997558594
2010-01-06,23.438499450683594
2010-01-07,23.285337448120117
2010-01-08,23.293598175048828
2010-01-11,22.91022491455078
2010-01-12,22.897380828857422
2010-01-13,23.492612838745117
2010-01-14,23.88973617553711
2010-01-15,24.088756561279297
2010-01-19,24.281356811523438
2010-01-20,24.156627655029297
2010-01-21,23.709049224853516
2010-01-22,23.094568252563477
2010-01-25,23.153270721435547
2010-01-26,22.801090240478516
2010-01-27,23.509119033813477
2010-01-28,22.87812614440918
2010-01-29,22.919401168823242
2010-02-01,23.242229461669922
2010-02-02,23.163358688354492
2010-02-03,22.706621170043945
2010-02-04,20.370664596557617
2010-02-05,20.245012283325195
2010-02-08,20.764108657836914
2010-02-09,20.493553161621094
2010-02-10,20.80997085571289
2010-02-11,21.002574920654297
2010-02-12,20.67973518371582
2010-02-16,20.663223266601562
2010-02-17,20.620119094848633
2010-02-18,20.36056900024414
2010-02-19,20.418346405029297
2010-02-22,20.566001892089844
2010-02-23,20.362401962280273
2010-02-24,20.33763313293457
2010-02-25,20.313796997070312
2010-02-26,20.57793617248535
2010-03-01,21.345582962036133
2010-03-02,21.260286331176758
2010-03-03,21.29146957397461
2010-03-04,21.369422912597656
2010-03-05,21.969240188598633
2010-03-08,22.52594757080078
2010-03-09,22.60573387145996
2010-03-10,22.891876220703125
2010-03-11,22.94599723815918
2010-03-12,22.92582130432129
2010-03-15,22.935903549194336
2010-03-16,22.8680419921875
2010-03-17,22.804758071899414
2010-03-18,22.5892276763916
2010-03-19,22.411304473876953
2010-03-22,22.660757064819336
2010-03-23,22.52411460876465
2010-03-24,22.44065284729004
2010-03-25,22.569963455200195
2010-03-26,22.583728790283203
2010-03-29,22.746049880981445
2010-03-30,23.149600982666016
2010-03-31,23.29543113708496
2010-04-01,23.28993034362793
2010-04-05,23.440336227416992
2010-04-06,23.731056213378906
2010-04-07,23.461271286010742
2010-04-08,23.573226928710938
2010-04-09,23.756765365600586
2010-04-12,23.820091247558594
2010-04-13,23.721893310546875
2010-04-14,24.14678382873535
2010-04-15,24.10089874267578
2010-04-16,23.81365966796875
2010-04-19,23.611766815185547
2010-04-20,23.987106323242188
2010-04-21,23.913692474365234
2010-04-22,24.006364822387695
2010-04-23,24.522104263305664
2010-04-26,24.38995933532715
2010-04-27,23.38694190979004
2010-04-28,23.21717071533203
2010-04-29,23.43556785583496
2010-04-30,22.762004852294922
2010-05-03,23.009782791137695
2010-05-04,23.056577682495117
2010-05-05,21.835153579711914
2010-05-06,21.134056091308594
2010-05-07,20.472410202026367
2010-05-10,21.134971618652344
2010-05-11,20.48617172241211
2010-05-12,21.34695053100586
2010-05-13,21.31850814819336
2010-05-14,19.496009826660156
2010-05-17,19.34549903869629
2010-05-18,18.611364364624023
2010-05-19,18.57832908630371
2010-05-20,18.85820770263672
2010-05-21,19.624481201171875
2010-05-24,19.256492614746094
2010-05-25,18.98394203186035
2010-05-26,18.812334060668945
2010-05-27,19.069286346435547
2010-05-28,18.51592254638672
2010-06-01,18.3892822265625
2010-06-02,18.447097778320312
2010-06-03,18.537023544311523
2010-06-04,18.04790496826172
2010-06-07,18.35991668701172
2010-06-08,18.127750396728516
2010-06-09,17.936870574951172
2010-06-10,18.823341369628906
2010-06-11,18.801321029663086
2010-06-14,18.736164093017578
2010-06-15,19.23171043395996
2010-06-16,19.32806396484375
2010-06-17,19.63823890686035
2010-06-18,19.662107467651367
2010-06-21,20.495346069335938
2010-06-22,20.275110244750977
2010-06-23,20.175077438354492
2010-06-24,19.719913482666016
2010-06-25,20.04109764099121
2010-06-28,19.410661697387695
2010-06-29,18.627885818481445
2010-06-30,18.31036376953125
2010-07-01,18.615264892578125
2010-07-02,18.621692657470703
2010-07-06,18.37006187438965
2010-07-07,19.062509536743164
2010-07-08,19.255361557006836
2010-07-09,19.792604446411133
2010-07-12,19.62270736694336
2010-07-13,19.710866928100586
2010-07-14,19.5767879486084
2010-07-15,19.451892852783203
2010-07-16,18.11200714111328
2010-07-19,17.984342575073242
2010-07-20,18.854042053222656
2010-07-21,18.505054473876953
2010-07-22,19.13872528076172
2010-07-23,19.555667877197266
2010-07-26,19.54556655883789
2010-07-27,19.67413902282715
2010-07-28,19.293935775756836
2010-07-29,19.135974884033203
2010-07-30,19.28934097290039
2010-08-02,18.59873390197754
2010-08-03,18.450876235961914
2010-08-04,18.854042053222656
2010-08-05,18.51699447631836
2010-08-06,19.048734664916992
2010-08-09,19.734745025634766
2010-08-10,19.86882972717285
2010-08-11,19.254451751708984
2010-08-12,19.453733444213867
2010-08-13,19.344440460205078
2010-08-16,19.326080322265625
2010-08-17,19.655763626098633
2010-08-18,19.548320770263672
2010-08-19,19.183732986450195
2010-08-20,18.952299118041992
2010-08-23,18.843935012817383
2010-08-24,18.597808837890625
2010-08-25,18.92842674255371
2010-08-26,18.65843391418457
2010-08-27,18.975265502929688
2010-08-30,18.615264892578125
2010-08-31,18.216693878173828
2010-09-01,18.46649169921875
2010-09-02,18.801685333251953
